b0,b1,sig2
-0.08675448,0.07326599,0.7060973
-0.1898553,0.0709481,0.5017894
-0.1058718,0.07245666,0.6845157
-0.01299576,0.06047352,0.6665825
0.0533657,0.06770773,0.7076664
-0.07684714,0.05884148,0.9548595
0.431935,0.05727318,0.8858234
0.5136529,0.0581059,0.6566128
0.1726315,0.05987383,0.8842096
0.1973957,0.06018389,0.5875043
0.2081863,0.0603896,0.3965452
0.2409077,0.06036331,0.796872
0.02581733,0.0643699,0.816027
0.3313146,0.06361465,0.587052
0.04192716,0.06172266,0.91511
-0.09291183,0.07426277,0.4364554
-0.05543008,0.06889413,0.5886984
0.05554556,0.05914446,0.8157841
0.1685992,0.06939647,0.5712756
-0.1969187,0.06261793,0.8204952
-0.08259242,0.06653302,0.5320816
0.1578524,0.06859024,0.7131556
0.4044595,0.05115939,0.7603633
0.4296002,0.05782825,0.8661157
0.3472089,0.059304,0.6406234
0.1202759,0.06384467,0.539418
0.1997078,0.06434427,0.6572485
0.06088501,0.06112076,0.5473796
0.1872844,0.06223915,0.5652931
0.2256335,0.06453203,0.759331
-0.05194814,0.07163976,0.8749514
0.134927,0.05782575,0.6812786
0.2984797,0.06101691,0.7743634
0.09711688,0.06238072,0.5476009
0.3538974,0.06587117,0.6589616
0.1434504,0.06291265,0.6190823
-0.03500186,0.0657732,0.6112822
0.006315933,0.06633292,0.4808337
0.006772681,0.07314136,0.5758382
-0.2300879,0.07565784,0.7012107
-0.2896344,0.07140386,0.6952917
-0.001957668,0.06572226,0.7234894
-0.1408075,0.06999576,0.5704498
0.1166141,0.05952729,0.8366812
0.1684192,0.0636033,0.7449511
0.1179977,0.05976418,0.7571049
0.3034982,0.06168032,0.8662178
-0.08475165,0.06740381,0.467525
0.05813447,0.06011922,0.6318989
0.2760394,0.06447732,0.9960538
0.2909627,0.065813,0.9460106
0.09427172,0.06150271,0.6683061
0.1359595,0.06897305,0.5366813
-0.05318321,0.07083358,0.5962919
-0.2290275,0.07450223,1.076445
-0.2917357,0.0749453,0.8230481
-0.4408905,0.07471325,0.5901024
-0.3406804,0.07283374,0.7244324
-0.1592155,0.07402185,0.7889955
-0.1023296,0.06805431,0.4876469
0.1278742,0.06645157,0.8938537
0.1380024,0.05770497,0.654386
0.2184751,0.06240675,0.7433885
-0.02238127,0.06883455,0.6011378
0.2436287,0.058979,0.6448301
0.1843054,0.06616145,0.5425344
0.01360108,0.06310066,0.7259435
0.2142152,0.06030188,0.626379
0.2267039,0.06471164,0.6022964
0.02989429,0.07205015,0.9715374
-0.1179115,0.06932312,0.662457
0.1044308,0.06740632,0.697883
0.1948382,0.06065476,0.4800277
0.1653673,0.06371689,0.6812415
0.1698115,0.06538959,0.5575924
0.1195154,0.06436526,0.6421299
0.1929557,0.05955753,0.6801438
0.3524017,0.05255298,0.8951128
0.3200672,0.05744308,0.5327704
0.1870653,0.06058178,0.7722619
0.08048653,0.06350784,0.57431
0.06250896,0.0638359,0.4508191
-0.1778727,0.0734751,0.9806474
-0.03807594,0.0641518,0.4428604
-0.02142905,0.06379279,0.6427789
0.2564429,0.05380012,1.151923
0.1667091,0.07814656,1.270325
-0.2723945,0.07646356,0.59162
-0.1902783,0.07564803,0.748078
-0.2989302,0.07329978,0.7681059
-0.04944771,0.06955614,0.4708689
-0.1433325,0.07541072,0.7822739
-0.2218743,0.07435126,0.46238
-0.1232297,0.06735441,0.6050045
0.1524854,0.06518075,0.3925295
0.1309479,0.05982507,0.7663645
0.1786619,0.06246387,0.4002041
0.05398879,0.06096785,0.6517255
0.1866836,0.06355196,0.5556255
0.3126559,0.05900787,0.7765613
0.1936371,0.05636041,0.6957197
0.01756155,0.07476532,0.5934599
-0.2248307,0.07043018,0.6209689
0.1898528,0.06709431,0.5090669
0.03503395,0.06036315,0.804502
0.371865,0.06187049,0.6378484
0.2333389,0.06466226,0.4806008
0.1179524,0.06400747,0.4328877
0.01670833,0.06557014,0.7076264
0.1135886,0.05927627,0.6283572
0.1756268,0.05387344,0.5982557
0.4130214,0.05592988,0.7197811
0.2357567,0.06312826,0.843555
0.1350722,0.06425054,0.6782024
0.1311543,0.06248028,0.7275212
0.4099179,0.06385857,0.4959598
0.07962322,0.06204904,0.551393
0.2206911,0.06340976,0.7620545
-0.006491991,0.0643084,0.566762
0.01812354,0.06415071,0.8207604
0.05304401,0.06117703,0.6709807
0.1939722,0.06579356,0.7372125
0.04096513,0.06736185,0.7218145
0.1517523,0.05777939,0.5535003
0.1191227,0.06899347,0.4773268
0.07526441,0.06394291,0.4014122
0.2816439,0.06618964,0.941105
0.02847195,0.06267816,0.5884198
0.3135265,0.05775607,0.5187384
0.06356706,0.06498853,0.5607958
-0.03259421,0.06208911,0.4965528
0.2153229,0.06549047,0.6387801
-0.1725227,0.07417549,0.680645
-0.2660858,0.07099148,0.6836972
0.09049762,0.05809274,0.6504528
0.3959354,0.05899069,1.127947
0.2346177,0.06356694,0.8712664
0.2089908,0.06148561,0.5491527
0.107673,0.06567941,0.4826202
-0.02553525,0.07039664,0.6535404
0.005972382,0.07223355,0.6608547
0.01007093,0.06430727,0.6749828
0.1775131,0.06610778,0.8534584
0.009943991,0.05969042,0.6502703
0.3282641,0.05951195,0.9297353
0.1216999,0.06445694,0.4800816
-0.06886567,0.07315178,0.800187
-0.1641092,0.06984181,1.170551
-0.04051847,0.05921207,0.7166298
0.1334295,0.06749494,0.6100932
0.05405653,0.06605497,0.6114715
-0.05879221,0.06587212,0.5875155
-0.02733958,0.06406091,0.5783378
0.1321217,0.06318495,0.6341748
0.1067257,0.06765085,0.6023299
0.2168005,0.0617071,0.7085737
0.3324395,0.06099539,0.7595583
0.1403288,0.06578551,0.6616768
-0.04895128,0.06101858,0.6943374
0.0661965,0.06751233,0.5964142
0.1260204,0.06908511,0.6032822
0.01886759,0.0618979,0.4820267
0.09225993,0.0676466,0.6590085
0.1889526,0.07060884,0.6716846
-0.03335919,0.06159529,0.540605
0.07670797,0.06377,0.5499819
0.1243526,0.0632856,0.6608987
0.1000671,0.06290326,0.7317233
0.1896312,0.06584122,0.5222424
0.07276625,0.06833218,0.966176
-0.0223779,0.06922745,0.7974961
0.02190053,0.06813743,0.526086
0.1380538,0.05787952,0.7719517
0.3406164,0.05800172,0.6125304
0.02625092,0.06461395,0.5272336
-0.03526811,0.0693773,0.6358399
0.4145475,0.05601573,0.5969072
0.1368756,0.0702911,0.50724
-0.03665455,0.06755511,0.3642801
-0.1338631,0.07168226,0.471006
-0.1272309,0.06402246,0.6502435
0.0731532,0.0693595,0.7486941
-0.0950871,0.06465185,0.843936
0.1711987,0.07095913,0.6821797
0.01181173,0.07559338,0.6678895
-0.19429,0.07033179,0.5899343
-0.3553808,0.07505663,0.5733285
-0.1275079,0.06520206,0.6981574
-0.07953669,0.06393285,0.5928636
-0.04764215,0.06794565,0.5564162
0.1199047,0.0610686,0.4312006
0.2332025,0.06229537,0.8328288
0.004962293,0.06780177,0.7042478
-0.1080235,0.06787503,0.5985219
-0.01612765,0.06629049,0.5054802
0.0875149,0.07328888,0.6617467
-0.2265606,0.07394148,0.6939596
0.1064868,0.06271398,0.8374128
0.3872165,0.05823015,0.8668398
0.0987614,0.06434787,0.8387535
0.08842745,0.06693319,0.5103258
0.0814379,0.06920579,0.6025924
0.07669057,0.06180893,0.5148393
0.2490109,0.06025124,0.5351968
0.05538102,0.06624863,0.5665407
0.07292626,0.06996545,0.6001124
-0.08628791,0.06586878,0.6038156
0.3576784,0.06005687,0.57256
0.2010822,0.0602041,0.4273511
0.3634122,0.0607417,0.8223381
0.2100829,0.06128551,0.5871954
0.207176,0.06020748,0.4015094
0.1682067,0.06149489,0.6264705
0.05639478,0.07240409,0.6581456
-0.2768464,0.07116659,0.4642443
0.1437067,0.06267737,0.8043307
0.1264756,0.06433324,0.6783097
0.004787252,0.06901617,0.6723923
0.01552182,0.06187741,0.7286771
0.02437271,0.0689963,0.5853018
-0.06584635,0.07389793,0.4976752
-0.07734732,0.06939918,0.5589457
-0.1390918,0.0703377,0.8115678
-0.3099202,0.07468913,0.5195082
-0.09036768,0.07206097,0.4833787
-0.09910645,0.07108617,0.9450448
-0.2686718,0.07072941,0.76785
0.01485103,0.06502807,0.5500079
-0.01989427,0.07044004,0.4341839
-0.03763964,0.07062855,1.152049
-0.08459766,0.0577208,1.058186
0.09277759,0.06152158,0.7277494
0.2133958,0.05786011,0.6103063
0.3480805,0.0563514,0.5504618
0.2998029,0.06125195,0.5176386
0.06810297,0.0630604,0.5354218
0.115176,0.06528418,0.4676458
0.1163489,0.05991181,0.7614713
0.4688532,0.05613187,1.425735
0.0910413,0.07023932,0.6198358
0.009109454,0.06196972,0.6119299
0.2728266,0.0610278,0.7403003
0.3416337,0.06121131,0.5628621
0.4970219,0.05872025,1.028396
0.5117474,0.05856376,0.6291396
0.1864428,0.06072744,0.5577255
0.2165884,0.06670399,0.9154092
0.03670423,0.06431064,0.6201352
-0.03836159,0.06490038,0.5160968
-0.008833692,0.06593114,0.3779271
0.08571244,0.06201755,0.630742
0.2667406,0.05907852,0.972213
0.1376295,0.06039384,0.4686448
0.3076264,0.06021563,0.5538502
0.05648976,0.06655626,0.4818402
0.0200881,0.06848892,0.5056584
-0.0378985,0.05860462,0.6448926
0.1579526,0.07115639,0.8763442
0.02824597,0.06050684,0.5055194
0.04312623,0.07149878,0.7477367
-0.03857842,0.07040075,0.8049134
-0.1120077,0.07598907,0.7819561
-0.3778872,0.0758017,0.6794838
-0.0316583,0.06598031,0.5083384
0.1373021,0.0626469,0.7251429
-0.08767479,0.0727334,0.6831027
-0.4166872,0.07635404,0.6211345
-0.2417676,0.07498196,0.5811466
-0.03507696,0.06251463,0.583777
0.3499154,0.05968614,0.4887743
0.2373372,0.06430899,0.6867325
0.1640019,0.06824171,0.6001102
0.228815,0.06316641,0.5231758
-0.005911443,0.06660934,0.8025648
-0.04112878,0.06166568,0.684242
0.1364705,0.06392109,0.5502234
0.01327018,0.0709001,0.5829822
-0.1660475,0.0675718,0.436483
-0.07275107,0.07204311,0.8484534
-0.171387,0.06399159,0.5911893
0.1916878,0.06331177,0.4381195
0.2429439,0.05829486,0.5077685
0.2656075,0.06667891,0.6380241
0.129603,0.06508175,0.6947609
0.2267254,0.06318636,0.5492007
0.01411676,0.07078324,0.6634733
0.02711832,0.06079042,0.583685
0.1953588,0.06023108,0.7702413
0.1773362,0.06179478,0.5090766
-0.0502269,0.05878019,1.004731
0.1704249,0.05936183,0.6082967
0.1256315,0.06681725,0.4279035
0.01608271,0.06656679,0.5507459
-0.09912361,0.06991576,0.702493
-0.02517329,0.07674262,0.4983043
-0.3778597,0.07431547,0.6866335
0.1109185,0.06626541,0.3869663
0.01349171,0.06163052,0.5701332
0.05456528,0.06734669,0.9301205
0.4103276,0.05807913,0.615463
0.1980775,0.06484691,0.6087135
-0.006172149,0.06637983,0.4617552
0.2061697,0.0612055,0.4946577
0.1791068,0.06441635,0.5524028
-0.03732412,0.06832413,0.665324
-0.02444151,0.06066249,0.7785254
-0.005883504,0.06453887,0.7562949
-0.04298576,0.05482093,0.8653155
0.5526171,0.05595012,0.791299
0.3272771,0.05663495,0.622692
0.2189251,0.06011863,0.5550701
-0.02524697,0.06377121,0.5077697
0.1785635,0.06118513,0.6411333
0.2092286,0.06021356,0.5991114
0.4629152,0.06047678,0.7333029
0.3100082,0.05857858,1.014311
0.2413851,0.06063239,0.5247528
0.02135663,0.06533141,0.5086594
0.1416612,0.06378651,0.5928212
9.39E-05,0.07068563,0.5727709
-0.1198301,0.06495149,0.6723184
0.2319469,0.05899924,0.4253596
0.3715435,0.05567794,0.8171354
0.312862,0.0603151,0.9166147
0.2690138,0.05590244,0.6336938
0.3865859,0.06435665,0.7205508
-0.04054694,0.06892652,0.8476668
0.005275792,0.06865085,0.4686389
0.1204475,0.06712586,0.4746541
0.01955463,0.06838307,0.6079422
0.1098012,0.06592413,0.6677673
0.02524585,0.07027272,0.7022862
-0.1605159,0.06812865,0.6136728
-0.2109164,0.0612401,0.6519349
0.3283584,0.06734033,1.074928
-0.02213076,0.06444568,0.8568935
0.1111309,0.06663208,0.4377584
0.04169263,0.06376796,0.5905286
0.1389474,0.06494445,0.6282951
0.3086423,0.06014021,0.8593894
0.1965841,0.05904133,0.5743613
-0.04436151,0.06569058,0.4745761
0.06630633,0.06501713,0.6402523
0.2269174,0.06293782,0.520973
0.2317561,0.06420888,0.6105735
0.05894466,0.06834271,0.964243
-0.0284078,0.0733455,0.5899703
-0.2200692,0.06526565,0.513405
0.1154714,0.06682374,0.8896872
0.1918614,0.06301499,0.6122779
0.23041,0.06255579,0.6651381
0.09938528,0.06618064,0.7878757
0.02353127,0.06567625,0.5967949
0.1190254,0.06647838,0.6223887
-0.005582854,0.07211511,0.4890672
-0.0385422,0.06522128,0.589862
0.1734662,0.06545883,0.5934933
-0.08222277,0.06713919,0.6068994
0.1323918,0.06307754,0.5651712
0.1125676,0.07133363,0.7369115
-0.2223135,0.07528694,0.5789016
-0.2974923,0.0762878,1.071145
-0.2263819,0.06975585,0.6065374
-0.07732775,0.06881312,0.6620102
0.195035,0.05763238,0.4657189
0.0501261,0.06881216,0.5142306
0.0253454,0.07043544,0.7197696
-0.2677439,0.07384552,0.9287751
-0.3123202,0.07226353,0.8591794
-0.2883796,0.06939004,0.5572453
0.07185141,0.06927936,0.8533737
0.004584329,0.06775481,0.6025198
0.1390546,0.06165299,0.7227175
0.136232,0.06287187,0.3812768
0.07248169,0.06325028,0.7777633
0.07048105,0.06567703,0.602258
0.2352536,0.05869771,1.00311
0.2606013,0.07089511,1.365668
-0.2018325,0.06755571,0.633735
-0.03456297,0.06658909,0.529989
0.01446954,0.06726761,0.5425937
-0.0492663,0.06911249,0.6158674
0.06114981,0.06147616,0.7438234
0.09773447,0.06748001,0.5087189
-0.018961,0.06656181,0.5967157
-0.01567741,0.06292118,0.6345904
-0.001214703,0.06534735,0.6260965
0.1821982,0.0664987,0.6522364
0.1139916,0.06128859,0.4922374
0.1408245,0.0720848,0.7347788
-0.1413181,0.07144846,0.3817469
-0.02010211,0.0674989,0.5931775
0.1895747,0.05883039,0.7816252
0.1446854,0.06411996,0.7070921
0.1647097,0.058098,0.7005461
0.0702982,0.06730155,0.7350589
-0.2337941,0.07263585,0.5221349
-0.2395988,0.06880177,0.8683526
0.09161353,0.06160636,0.5733545
0.1191323,0.06834479,0.7185195
0.0199887,0.06502257,0.5313451
-0.06487062,0.06734896,0.5570911
0.06901855,0.07062878,0.8911952
0.00148237,0.06156561,0.7805763
0.1059957,0.06168395,0.6457947
0.3056061,0.06789243,0.6842508
0.1518223,0.05924401,0.5944089
0.1101804,0.06014878,0.6420569
0.1984697,0.06202358,0.75107
0.1502015,0.0677918,0.6250287
0.2503631,0.05773955,0.6079289
0.2287536,0.06165205,0.5793778
0.1153454,0.05844472,0.5971628
0.17329,0.0631921,0.7454567
0.2149245,0.06487315,0.6675255
0.3082312,0.05200112,0.578684
0.4179953,0.05652201,1.054356
0.3691032,0.05749764,0.6107452
0.1749458,0.06413023,0.4776429
0.1111364,0.05741776,0.879746
0.2227996,0.06883458,0.6665294
0.1068209,0.06802194,0.8818499
-0.4223159,0.07020676,0.6440217
-0.07886804,0.06898967,0.5154849
0.04367544,0.06536735,0.4401286
0.02198659,0.06251073,0.7839211
0.2517372,0.06345769,0.7021845
0.05834701,0.06326136,0.5487954
0.1426825,0.06252042,0.7204627
0.1703554,0.06057559,0.741661
0.2568294,0.06690252,0.6735647
-0.08928916,0.07071585,0.7569524
-0.2699683,0.07757929,0.644874
-0.3138326,0.07958979,0.8959726
-0.2495577,0.06974111,0.6444472
-0.1359213,0.06661022,0.552236
0.07547365,0.06562039,0.9917291
0.01809518,0.06430675,0.4666347
-0.01187829,0.06453664,0.7276537
-0.1406379,0.06383112,0.6017025
0.1489901,0.06056733,0.5858643
0.0833624,0.06226594,0.6776379
0.2364327,0.06152835,0.4647303
0.273433,0.05800772,0.788786
0.2514036,0.06482804,0.7925374
-0.1684985,0.07253795,0.5594131
-0.1599088,0.07058367,0.8430512
-0.2316817,0.071038,0.8073204
0.2029197,0.06762325,0.5098307
0.2180746,0.05900507,0.553275
0.2143351,0.06289175,0.5427347
-0.0693966,0.06995711,0.7049436
-0.07326272,0.06913541,0.6409544
0.08815169,0.0674888,0.507243
-0.2045793,0.07270966,0.6921424
0.14933,0.06365648,0.6372256
-0.08803811,0.06652649,0.66182
0.01442241,0.06998196,0.4540073
-0.1026882,0.06677693,0.665845
-0.004082283,0.06536692,0.5560142
0.1872551,0.06267896,0.973058
0.2247408,0.05970341,0.64696
0.2642984,0.06478395,0.5949444
-0.05658811,0.06976848,0.5383842
-0.04837904,0.06763148,0.7859794
-0.1267409,0.06692415,0.6099286
0.001646727,0.06632905,1.077866
0.2292711,0.05718064,0.7847961
0.2649067,0.056486,0.8099
0.3256895,0.06375857,0.6969433
0.2323215,0.05535834,0.69862
0.2002796,0.06363983,0.4220363
0.09187747,0.06207605,0.6296362
0.232812,0.06226344,0.478848
0.148104,0.06042259,0.7093394
0.1217302,0.06023016,0.6158972
0.2116223,0.05597499,0.5954278
0.2623937,0.05948463,0.6039571
0.1236976,0.06386799,0.4840094
0.01633515,0.07243361,0.9503828
-0.2418958,0.07362292,0.6398686
-0.1382329,0.07286279,0.6703838
-0.1575944,0.07521392,0.9315336
-0.271008,0.07307089,0.473783
-0.07423199,0.06859626,0.6486798
-0.1877569,0.06910544,0.661504
0.1366808,0.06175178,0.499247
-0.06895616,0.07083263,0.57848
-0.000471734,0.06425794,0.687506
0.1973241,0.0597809,0.883345
0.2701645,0.0604028,0.5022415
0.03984866,0.0630754,0.7585623
-0.1726379,0.06752745,0.5227563
0.04167581,0.06214541,0.6146222
0.0622501,0.06748145,0.6301012
-0.01706944,0.0602849,0.8124379
0.1947672,0.06923119,0.7480052
0.1894177,0.06120986,0.5466067
0.02061832,0.06916815,0.7353661
-0.0363364,0.06822216,0.6483352
-0.02523179,0.0664275,0.6315571
0.1781978,0.0593921,0.9251785
0.272061,0.05313727,0.5128198
0.3988276,0.05433427,0.5737803
0.3940306,0.0587166,0.5269327
0.349838,0.05824103,0.5401411
0.1383691,0.06314542,0.8137868
0.1537997,0.05784612,0.4906084
0.1833574,0.06309046,0.6907877
0.239749,0.06824697,0.8963874
-0.1910327,0.06456942,0.7005119
0.07396136,0.06622566,0.5091363
0.1279002,0.06078432,0.5092247
0.1725052,0.06397961,0.5458324
0.06002963,0.07113205,0.799447
-0.3159457,0.07403759,0.778001
-0.0735253,0.06964024,0.6207946
0.117383,0.06609704,0.5277684
-0.03643896,0.06392138,0.780362
-0.08164968,0.06556074,0.682814
0.0880415,0.06289096,0.6565083
-0.09094459,0.06771516,0.5951214
-0.03319719,0.06299049,0.5626424
0.3001,0.07116455,0.6013418
-0.2257383,0.06979154,0.8678525
-0.09562079,0.0710133,0.7107529
-0.1653419,0.06761287,0.6503635
-0.000729271,0.06804977,0.7246304
-0.1578455,0.06766099,0.5407824
-0.1074574,0.07233689,0.541567
-0.1108184,0.07247948,0.6097491
-0.1644275,0.06453326,0.5439918
0.06967054,0.05914222,0.6017246
0.1903382,0.06751319,0.5834595
0.005628366,0.06753433,0.7165413
-0.002956671,0.06844646,0.4906035
0.03677504,0.06579626,0.5121945
-0.004370919,0.06899245,0.5736945
0.002320454,0.05939133,0.7089362
0.2977344,0.05844229,0.536323
0.431015,0.05180565,0.6023585
0.4566855,0.05418842,0.528219
0.3279307,0.06021408,0.6523543
0.1814495,0.06154304,0.6062795
0.1791619,0.0571535,0.7166594
0.2578666,0.06206692,0.5852201
0.04833495,0.06797809,0.8862407
0.1842052,0.06926363,0.5389745
0.04497601,0.06699662,0.6760098
0.0695405,0.06234618,0.5858829
0.3577642,0.0635957,0.7472724
-0.01428564,0.06659446,0.685291
0.02842074,0.06589052,0.5682025
-0.016555,0.07226168,0.771773
-0.2498481,0.07621902,0.5647032
-0.1109959,0.07267292,0.8355445
-0.3286803,0.07498322,0.753112
-0.05751961,0.06658759,0.835384
0.09481515,0.06083154,0.6890036
0.1751992,0.06541051,0.8577855
0.1740677,0.05901086,0.5670965
0.1598305,0.06742444,0.6854422
-0.173921,0.07146899,0.7365659
0.06517428,0.06596763,0.8085105
0.1332858,0.06887049,0.5727993
-0.06595379,0.06883235,0.6449206
-0.09771901,0.07597997,1.004213
-0.1948129,0.06982814,0.6955606
0.2186617,0.06260338,0.5994681
0.2130456,0.06383707,0.4612059
-0.04043642,0.073259,0.5449426
-0.14022,0.06773197,0.51229
0.23907,0.06389326,0.6348992
-0.02280758,0.06390096,0.6698496
0.1798168,0.05407029,0.7894511
0.2251802,0.05879052,0.5184926
0.1884309,0.06177105,0.7626428
-0.006873876,0.06623563,0.5743235
-0.08903934,0.07158612,0.6451492
-0.1183508,0.07489249,0.757305
-0.3317676,0.07136278,0.8408416
-0.02381131,0.06485763,0.5738755
-0.1344218,0.071669,0.9015237
-0.2853706,0.07746504,0.5501825
-0.2245772,0.06939515,0.4419485
-0.1110459,0.07150204,0.5855962
-0.1242574,0.06421926,1.04095
0.1903274,0.06431829,0.5352026
0.04395822,0.06557334,0.7783861
-0.01328622,0.06819573,0.8548094
0.043611,0.05915431,0.5136211
0.1475014,0.06365187,0.5482716
0.009871707,0.06816504,0.704535
-0.1318258,0.06929873,0.645387
-0.09418763,0.06516464,0.5768452
0.2271205,0.05904872,0.7263425
0.2791094,0.06374173,0.7637442
0.07265321,0.05972462,0.7120051
0.2399481,0.06471775,0.4484523
0.1064287,0.06133134,0.570114
0.2538762,0.06395723,0.7890925
0.2661254,0.06131467,0.5086075
0.07408214,0.06472639,0.4724404
0.2124843,0.06143859,0.4288507
0.1785252,0.06359605,0.525318
0.2309118,0.06377461,0.7478533
0.1938702,0.06060904,0.8477617
-0.01628081,0.07075248,0.6713378
0.01759428,0.0691437,0.3668642
-0.05416506,0.07020687,0.481634
-0.04377822,0.07051391,0.6908772
-0.2002841,0.06999335,0.864687
0.1002833,0.06146829,0.4554996
0.05214676,0.0696275,0.6875999
-0.1432705,0.06427017,1.101634
0.1426223,0.06808169,0.543298
0.03066428,0.0693445,0.5128845
0.1674393,0.06665425,0.7197645
0.09045569,0.06162776,0.5421728
0.1905518,0.06866437,0.6496687
0.005633286,0.06860133,0.771428
0.3144424,0.05889761,0.8050062
0.07937027,0.06938207,0.4884069
-0.1502552,0.07235156,0.8320067
0.1542704,0.0608676,0.525694
0.2737308,0.0625549,0.5025204
0.2073671,0.06756839,0.9095054
0.007177666,0.06391347,0.5279171
0.1275169,0.06233584,0.481452
0.06091297,0.06592382,0.5918701
0.2277943,0.06198919,0.8660746
0.157858,0.06501184,0.6554476
0.01094755,0.06356423,0.7685214
0.2901994,0.05463426,0.8119081
0.5661746,0.05085528,0.8447226
0.7134777,0.0575958,0.92649
0.2838402,0.0593983,0.7984124
0.4442284,0.05366482,0.6244294
0.2777492,0.0586752,0.6183835
0.4130102,0.05595053,1.418493
0.5271763,0.07396993,1.297057
-0.2328875,0.07071369,0.9145083
-0.1230397,0.07020225,1.004603
-0.01303245,0.07253822,0.9628248
-0.08502627,0.06832329,0.5530985
0.04895363,0.0639346,0.4551735
0.2517947,0.05871099,0.6639824
0.2921048,0.06271103,0.8323463
-0.1202167,0.0726276,0.6387956
-0.1944484,0.07526991,0.7777941
-0.1502512,0.07238681,0.6962725
0.08274161,0.05848339,0.4831104
0.188116,0.06210752,0.5510985
0.202363,0.05794417,0.666935
0.1562195,0.06405673,0.5996726
0.1464279,0.06914914,0.635734
-0.04446325,0.06960006,0.6194096
-0.09539417,0.06538898,0.6472464
0.04736835,0.06835738,0.5068402
-0.1380477,0.07163056,0.5390412
0.05183675,0.06170323,0.9915382
-0.2693115,0.07208669,0.9986493
0.07736415,0.06367886,0.5380785
0.2245083,0.06372798,1.056316
0.1439932,0.06575344,0.5168263
-0.02279695,0.07126894,0.6290553
0.04872798,0.07376522,0.6384209
-0.06151611,0.0745376,0.8889844
-0.1193908,0.0701387,0.5894641
-0.01977856,0.06760278,0.5314107
0.09358525,0.06429852,0.6046101
0.01336439,0.07066059,0.6196254
0.03104322,0.06529838,0.5553201
-0.1198175,0.07582954,0.6168422
-0.1771338,0.07104162,0.7722628
-0.07509836,0.06129687,0.8319352
0.2735904,0.06826275,0.4501595
-0.03597422,0.07201465,0.3846078
-0.06480759,0.06580145,0.5183302
0.1250226,0.06333551,0.8365341
0.2283096,0.05732103,0.5139107
0.1751609,0.06483441,0.5534834
-0.04277035,0.07150274,0.6188779
-0.02168545,0.06512123,0.6883079
-0.009014884,0.05988568,0.7224066
0.09050595,0.05993321,0.6467844
0.1809448,0.06644329,0.6870948
-0.03594204,0.06328137,0.6065583
-0.105292,0.0789064,0.9802796
0.09814675,0.05896014,0.4716524
0.2253727,0.06545218,0.5372771
0.0194448,0.07077979,0.6974599
0.06203101,0.06153078,0.8995289
0.2656874,0.06164,0.5405172
0.07283133,0.06935808,0.8610927
0.01620869,0.07177685,0.5625401
-0.05153266,0.06383075,0.5887355
0.075029,0.06203011,0.4698136
0.1246053,0.06736309,0.7168571
-0.02298628,0.07317249,0.6941932
0.03494412,0.07161158,0.6438836
-0.05811397,0.06611984,0.5359984
0.2166799,0.06142565,0.8136873
0.2933494,0.05866603,0.6062306
0.3026284,0.05785323,0.829741
0.2963512,0.05483286,0.7322693
0.3584364,0.0600186,0.46449
0.2339947,0.06424686,0.6652089
0.07728214,0.0620727,0.7556693
0.1230547,0.05938937,0.4143251
0.2018114,0.05674199,0.7494102
0.4836008,0.05610368,1.239
0.3289756,0.06241244,0.7046721
-0.06443017,0.06630745,0.5820611
0.0708349,0.07062347,0.9404553
-0.08832405,0.06409295,0.8154544
0.1705417,0.05600536,0.8530243
0.05529694,0.05680808,0.8674682
0.3817681,0.06066035,0.7074215
0.2458953,0.05553106,0.8464666
0.4308907,0.05894148,0.5942301
0.01562059,0.06392868,0.6599842
0.09509988,0.06394521,0.5418127
-0.0385192,0.06567946,0.7353152
0.06997353,0.05942075,0.5484183
0.1087779,0.06276029,0.4767812
0.1390374,0.06093742,0.8569186
0.163443,0.06209981,0.6560818
0.160383,0.06687169,0.5984538
0.01729562,0.06599818,0.6419121
0.1847295,0.06269021,0.5208593
0.03021409,0.06600801,0.9078526
-0.03235422,0.0679639,0.679072
-0.1454445,0.06637051,0.6138408
0.04731667,0.06522757,0.6419064
0.3227025,0.0555156,0.8026045
0.2375629,0.06686969,0.5390441
-0.0664104,0.06513784,0.6502179
0.3745541,0.05804103,0.8490619
0.3691432,0.06337369,0.4725352
0.2770236,0.0660089,0.6655036
-0.02714764,0.07204723,0.5770419
-0.156348,0.07029211,0.7063897
-0.1298639,0.07283884,0.6528249
-0.084275,0.06642445,0.6085043
0.02864456,0.06694396,0.7231324
0.1795635,0.06090187,0.848413
0.1903496,0.06524688,0.6397332
0.09143626,0.06692241,0.7982303
0.02035636,0.06730948,0.6127603
-0.02188954,0.06049873,0.5689093
0.1417395,0.06715812,0.4239327
0.05519519,0.06695639,0.8127485
-0.1475951,0.06556672,0.6760358
0.1467674,0.06308624,0.7236383
0.1258268,0.06078081,0.4425875
0.1927955,0.06259778,0.6921198
0.3629692,0.06041952,1.04094
0.2575131,0.06421515,0.72166
-0.1006426,0.06717613,0.3813126
-0.07805325,0.06650971,0.6231132
0.06268739,0.07299155,0.6819099
-0.0160736,0.06414062,0.4864146
0.05119711,0.05896218,0.7675983
0.5132056,0.05421029,0.7455437
0.4524593,0.05774486,0.6628088
0.2889935,0.06447892,0.6779037
-0.005970551,0.07059186,0.9287956
-0.1709077,0.07386618,0.636623
-0.07145348,0.05925785,0.9776212
0.08040279,0.06495442,0.7222067
-0.01625778,0.0656867,0.6981031
